Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_53_313.jpg;0;0.599613;0;0.04555403;99.67671;85.5963;0.2042664;47.43367;0.0001490378
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_53_380.jpg;0;0.797994;0;0.07225544;99.68409;85.60434;0.4085679;47.40363;0.0003641037
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_53_446.jpg;0;0.9995849;0;0.1129623;99.69229;85.61313;0.6035544;47.3219;-0.001067877
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_53_513.jpg;0;1;0;0.1704993;99.70295;85.62471;0.8343813;47.3693;-1.382193E-05
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_53_579.jpg;0;1;0;0.2160429;99.72096;85.64408;1.175148;47.21264;-0.0007118768
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_53_646.jpg;0;1;0;0.2796472;99.73564;85.65965;1.326919;47.20734;-0.002992372
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_53_713.jpg;0;1;0;0.3225545;99.74957;85.6744;1.223557;47.1222;-0.001247194
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_53_780.jpg;0;1;0;0.3922676;99.77167;85.69823;1.093171;47.07158;-0.0002608753
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_53_846.jpg;0;0.799354;0;0.4550066;99.79147;85.71942;1.072842;47.15736;-0.001111942
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_53_913.jpg;0;0.5989239;0;0.5070656;99.81258;85.74207;1.069896;47.2121;-0.0002215395
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_53_979.jpg;0;0.3991989;0;0.5267246;99.84205;85.77374;1.069156;47.29195;-0.0002343216
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_54_047.jpg;0;0.2006799;0;0.5506293;99.86432;85.79767;1.045256;47.22374;0.0007905125
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_54_112.jpg;0;0;0;0.5461784;99.88691;85.82191;1.011122;47.20044;-0.0001000672
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_54_180.jpg;0;0.1979849;0;0.5614635;99.91703;85.85427;0.9399922;47.18181;0.0005512384
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_54_246.jpg;0;0.399009;0;0.5711817;99.94014;85.87905;0.8848303;47.14971;0.0002871423
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_54_313.jpg;0;0.5991629;0;0.5873733;99.9651;85.90578;0.8725176;47.07387;-0.0002706776
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_54_380.jpg;0;0.7991429;0;0.6310373;100.001;85.94426;0.9061804;47.12614;-0.000270013
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_54_446.jpg;0;0.9985589;0;0.6683982;100.0309;85.97631;0.9923984;47.13124;-0.0003920743
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_54_513.jpg;0;1;0;0.7191588;100.0633;86.01102;1.117945;47.13894;-0.000208654
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_54_580.jpg;0;1;0;0.7688515;100.1086;86.05945;1.254339;47.12353;-0.001102326
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_54_645.jpg;0;0.799879;0;0.8195397;100.1432;86.0963;1.239474;47.15706;-0.001351466
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_54_712.jpg;2.97045;0.601849;0;0.8522556;100.1784;86.13515;1.180704;47.33346;-0.001682078
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_54_780.jpg;5.972713;0.4016981;0;0.8913855;100.2246;86.18943;1.091331;47.69658;0.02884491
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_54_845.jpg;8.996851;0.2000889;0;0.9262373;100.2588;86.23175;1.017537;48.06015;0.07431029
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_54_913.jpg;6.026087;0.002038002;0;0.9280769;100.2933;86.27351;0.9250106;48.28546;0.1020124
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_54_980.jpg;2.998981;0;0;0.9320243;100.3395;86.32782;0.7710132;48.56028;0.1122831
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_55_046.jpg;0.001711249;0;0;0.924202;100.3746;86.36765;0.6408162;48.58926;0.1040493
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_55_113.jpg;0;0;0;0.9213513;100.4095;86.40718;0.4996348;48.59061;0.09358864
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_55_179.jpg;3.021482;0;0;0.9184954;100.4545;86.46052;0.30294;48.81718;0.1092187
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_55_245.jpg;6.005206;0.1989149;0;0.9140732;100.4876;86.50178;0.1722949;49.20364;0.1466541
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_55_312.jpg;9.00045;0.3985979;0;0.9216023;100.5202;86.54493;0.07343715;49.79395;0.2135564
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_55_379.jpg;11.99763;0.59841;0;0.9312627;100.5637;86.6067;0.02350393;50.7389;0.3466305
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_55_446.jpg;8.983126;0.3974429;0;0.968593;100.598;86.65499;0.04593301;51.30394;0.4252636
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_55_512.jpg;5.976992;0.197034;0;0.9890301;100.6334;86.703;0.06283642;51.66687;0.4573515
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_55_579.jpg;2.985165;0;0;0.9900568;100.6811;86.7662;0.07152983;51.9823;0.4570403
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_55_681.jpg;5.980814;0.19971;0;0.9868053;100.7389;86.84709;0.08007444;52.55844;0.4789049
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_55_814.jpg;11.98327;0.5998739;0;1.005914;100.8052;86.95151;0.1475016;54.10172;0.576369
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_55_912.jpg;13.54286;0.8051459;0;1.06102;100.8597;87.0467;0.2875908;55.9632;0.6754454
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_55_980.jpg;10.53892;0.6048837;0;1.099577;100.9056;87.12721;0.4490443;57.12771;0.6927919
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_56_046.jpg;7.541383;0.4050477;0;1.140842;100.9409;87.18787;0.5232685;57.80869;0.6298956
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_56_112.jpg;4.545779;0.2053408;0;1.15495;100.9765;87.24854;0.5586467;58.21934;0.5282112
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_56_180.jpg;1.543333;0.4055039;0;1.169248;101.0256;87.33009;0.6118823;58.43404;0.3710353
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_56_246.jpg;4.563822;0.6068698;0;1.189467;101.062;87.39358;0.6708865;58.77468;0.2844345
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_56_312.jpg;7.559024;0.8065499;0;1.212258;101.098;87.46008;0.7560743;59.36874;0.2324158
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_56_379.jpg;10.54666;1;0;1.248486;101.1449;87.55444;0.9133262;60.56504;0.2135128
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_56_446.jpg;13.55455;1;0;1.306618;101.1789;87.62931;1.040319;61.74786;0.2258939
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_56_513.jpg;10.56084;1;0;1.348795;101.2139;87.70573;1.115713;62.79502;0.160346
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_56_580.jpg;7.524732;1;0;1.398881;101.2619;87.81171;1.194933;63.84425;0.01955559
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_56_679.jpg;3.060597;0.702391;0;1.475349;101.323;87.94949;1.255056;64.5578;359.9789
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_56_747.jpg;0.07129133;0.503104;0;1.517925;101.3613;88.03261;1.221946;64.65866;359.9896
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_56_846.jpg;0;0.803299;0;1.560786;101.4277;88.17477;1.200271;64.68684;-0.001801111
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_56_913.jpg;0;1;0;1.595764;101.4695;88.26353;1.231743;64.6918;-0.001559004
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_57_014.jpg;0;0.699709;0;1.663198;101.5415;88.41534;1.263094;64.68649;-0.001051464
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_57_114.jpg;0;0.9998981;0;1.721975;101.6165;88.57238;1.275357;64.66803;-0.001011519
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_57_213.jpg;0;1;0;1.796961;101.6948;88.73604;1.280435;64.65041;-0.001063934
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_57_281.jpg;0;1;0;1.842484;101.7598;88.87193;1.287413;64.63477;-0.001073224
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_57_346.jpg;0;1;0;1.918104;101.81;88.97664;1.289579;64.62323;-0.001077789
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_57_413.jpg;0;0.9023679;0;1.948831;101.8613;89.08369;1.295754;64.6129;-0.001116221
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_57_481.jpg;0;0.7001859;0;1.98911;101.931;89.22894;1.28607;64.60324;-0.0006629088
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_57_545.jpg;0;0.3999249;0;2.036728;101.9839;89.33918;1.27019;64.59225;-0.0005213836
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_57_613.jpg;0;0.3028719;0;2.046271;102.0369;89.44967;1.232916;64.57971;-0.0004678161
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_57_714.jpg;0;0.1019109;0;2.055501;102.125;89.6329;1.100885;64.5591;-0.0003492045
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_57_780.jpg;0;0.09988797;0;2.050574;102.1948;89.77822;0.9370438;64.54372;-0.000167322
